"Longitude";"Latitude";"Species_TNRS";"lon.test";"lat.test"
146,4777;-38,2263;"Abeliophyllum distichum";0,477699999999999;0,226300000000002
150,0742;-31,2775;"Abeliophyllum distichum";0,0741999999999905;0,2775
145,0361;-37,7042;"Abeliophyllum distichum";0,0361000000000047;0,7042
144,9369;-36,4497;"Abeliophyllum distichum";0,936900000000009;0,4497
144,9058;-37,6686;"Abeliophyllum distichum";0,905799999999999;0,668599999999998
145,1055;-37,625;"Abeliophyllum distichum";0,105500000000006;0,625
146,15;-18,65;"Abeliophyllum distichum";0,150000000000006;0,649999999999999
141,7;-38,1;"Abeliophyllum distichum";0,699999999999989;0,100000000000001
166,743;-46,083;"Abeliophyllum distichum";0,742999999999995;0,0829999999999984
143,8;-36,6;"Abeliophyllum distichum";0,800000000000011;0,600000000000001
172,675;-40,7605;"Abeliophyllum distichum";0,675000000000011;0,7605
144,9147;-36,4491;"Abeliophyllum distichum";0,914700000000011;0,449100000000001
152,565089544;-28,885663746;"Abeliophyllum distichum";0,565089543999989;0,885663745999999
144,785;-37,8013;"Abeliophyllum distichum";0,784999999999997;0,801299999999998
145,1247;-37,9927;"Abeliophyllum distichum";0,12469999999999;0,992699999999999
151,9166666667;-28,9166666667;"Abeliophyllum distichum";0,916666666699996;0,916666666699999
152,949398162;-30,716312311;"Abeliophyllum distichum";0,949398161999994;0,716312310999999
145,5744;-17,2894;"Abeliophyllum distichum";0,574399999999997;0,289400000000001
145,75;-28,0833333333;"Abeliophyllum distichum";0,75;0,0833333333000006
145,1427;-36,7702;"Abeliophyllum distichum";0,142699999999991;0,770200000000003
151,0333615;-33,762720623;"Abeliophyllum distichum";0,0333615000000123;0,762720623
144,7986;-37,8011;"Abeliophyllum distichum";0,798599999999993;0,801099999999998
146,073;-36,4994;"Abeliophyllum distichum";0,0730000000000075;0,499400000000001
145,2842;-37,8286;"Abeliophyllum distichum";0,284199999999998;0,828600000000002
151,614418356;-32,853728731;"Abeliophyllum distichum";0,614418355999987;0,853728730999997
144,8402;-37,72;"Abeliophyllum distichum";0,84020000000001;0,719999999999999
144,4;-37,3;"Abeliophyllum distichum";0,400000000000006;0,299999999999997
144,8541;-37,65;"Abeliophyllum distichum";0,854099999999988;0,649999999999999
150,851157432;-33,565092275;"Abeliophyllum distichum";0,851157432000008;0,565092274999998
152,92;-30,57;"Abeliophyllum distichum";0,919999999999987;0,57
173,429592;-35,116524;"Abeliophyllum distichum";0,429592000000014;0,116523999999998
145,62;-38,07;"Abeliophyllum distichum";0,620000000000005;0,0700000000000003
144,655;-37,8683;"Abeliophyllum distichum";0,655000000000001;0,868299999999998
151,535172081;-32,73302901;"Abeliophyllum distichum";0,535172081000013;0,733029010000003
150,787764037;-34,464416144;"Abeliophyllum distichum";0,787764036999988;0,464416143999998
151,1666666667;-30,5;"Abeliophyllum distichum";0,166666666699996;0,5
170,854331;-42,973656;"Abeliophyllum distichum";0,854331000000002;0,973655999999998
144,9833;-37,8333;"Abeliophyllum distichum";0,983300000000014;0,833300000000001
146,0358;-36,4972;"Abeliophyllum distichum";0,0357999999999947;0,497199999999999
146,4875;-38,2083;"Abeliophyllum distichum";0,487500000000011;0,208300000000001
145,0861;-37,6138;"Abeliophyllum distichum";0,0860999999999876;0,613799999999998
145,098;-37,72;"Abeliophyllum distichum";0,0980000000000132;0,719999999999999
172,112886;-41,212837;"Abeliophyllum distichum";0,112886000000003;0,212837
146,7199;-38,1075;"Abeliophyllum distichum";0,719899999999996;0,107500000000002
144,9741;-37,7338;"Abeliophyllum distichum";0,974099999999993;0,733800000000002
147,3984;-37,7853;"Abeliophyllum distichum";0,398400000000009;0,785299999999999
172,717672;-41,60486;"Abeliophyllum distichum";0,717671999999993;0,604860000000002
174,067;-39,3;"Abeliophyllum distichum";0,0670000000000073;0,299999999999997
147,8453;-35,4211;"Abeliophyllum distichum";0,845300000000009;0,421100000000003
144,9658;-37,6155;"Abeliophyllum distichum";0,965800000000002;0,615499999999997
144,07;-37,5533;"Abeliophyllum distichum";0,0699999999999932;0,5533
143,4155;-35,1955;"Abeliophyllum distichum";0,415500000000009;0,195500000000003
144,975;-37,7336;"Abeliophyllum distichum";0,974999999999994;0,733600000000003
143,8458;-37,5806;"Abeliophyllum distichum";0,845799999999997;0,580599999999997
145,1138;-38,0072;"Abeliophyllum distichum";0,113799999999998;0,00719999999999743
144,8186;-37,6533;"Abeliophyllum distichum";0,818600000000004;0,653300000000002
172,247;-42,1457;"Abeliophyllum distichum";0,247000000000014;0,145699999999998
144,4;-37,1;"Abeliophyllum distichum";0,400000000000006;0,100000000000001
148,27596;-34,648518;"Abeliophyllum distichum";0,275959999999998;0,648518000000003
152,950745845;-30,715545821;"Abeliophyllum distichum";0,950745845;0,715545820999999
147,9167;-41,3167;"Abeliophyllum distichum";0,916699999999992;0,316699999999997
147,0133;-38,0869;"Abeliophyllum distichum";0,0132999999999868;0,0869
152,483708106;-32,100260268;"Abeliophyllum distichum";0,483708105999995;0,100260268
144,904;-37,8382;"Abeliophyllum distichum";0,903999999999996;0,838200000000001
148,7556;-37,2694;"Abeliophyllum distichum";0,755599999999987;0,269399999999997
173,396613;-35,107698;"Abeliophyllum distichum";0,396613000000002;0,107697999999999
145,2044;-37,8869;"Abeliophyllum distichum";0,204399999999993;0,886899999999997
145,1436;-37,7391;"Abeliophyllum distichum";0,143599999999992;0,739100000000001
144,934247192;-35,884177762;"Abeliophyllum distichum";0,934247191999987;0,884177762
143,8;-36,4;"Abeliophyllum distichum";0,800000000000011;0,399999999999999
144,103;-36,4269;"Abeliophyllum distichum";0,103000000000009;0,426900000000003
147,75;-35,9667;"Abeliophyllum distichum";0,75;0,966700000000003
151,616767165;-32,855928422;"Abeliophyllum distichum";0,616767164999999;0,855928421999998
149,821699862;-36,480615362;"Abeliophyllum distichum";0,821699862000003;0,480615362000002
152,221546276;-29,980335238;"Abeliophyllum distichum";0,221546275999998;0,980335237999999
